UserID;Age;Gender;Race;Province;Channel2;record_date;record_time;Hour_SA;Day_Name;Time_bucket;Month_name;Duration_Seconds;Age_group
903994;33;male;coloured;Western Cape;Trace TV;2016/01/04;20:09:00;20;Monday;Evening;January;120;26-35
802352;0;None;None;None;ICC Cricket World Cup 2011;2016/03/30;11:04:00;11;Wednesday;Late Morning;March;606;Under 18
866125;30;male;indian_asian;Gauteng;ICC Cricket World Cup 2011;2016/03/30;19:01:00;19;Wednesday;Evening;March;42;26-35
2425604;51;female;white;Gauteng;ICC Cricket World Cup 2011;2016/03/25;17:23:00;17;Friday;Late Afternoon;March;10;50+
793571;9;female;white;Eastern Cape;SawSee;2016/02/02;19:18:00;19;Tuesday;Evening;February;93;Under 18
793571;9;female;white;Eastern Cape;Boomerang;2016/03/18;18:56:00;18;Friday;Late Afternoon;March;10;Under 18
793571;9;female;white;Eastern Cape;Channel O;2016/03/20;06:25:00;6;Sunday;Early Morning;March;1035;Under 18
793571;9;female;white;Eastern Cape;Boomerang;2016/02/03;08:43:00;8;Wednesday;Early Morning;February;73;Under 18
819248;0;None;None;None;Channel O;2016/03/31;12:01:00;12;Thursday;Late Morning;March;285;Under 18
820321;26;male;indian_asian;Kwazulu Natal;Cartoon Network;2016/01/09;10:25:00;10;Saturday;Late Morning;January;40;26-35
892453;34;male;indian_asian;Gauteng;Supersport Live Events;2016/03/24;11:09:00;11;Thursday;Late Morning;March;6;26-35
892453;34;male;indian_asian;Gauteng;ICC Cricket World Cup 2011;2016/03/26;17:33:00;17;Saturday;Late Afternoon;March;18072;26-35
828799;38;male;None;Mpumalanga;Channel O;2016/02/28;10:09:00;10;Sunday;Late Morning;February;0;36-50
787656;26;male;black;Gauteng;Channel O;2016/02/15;10:40:00;10;Monday;Late Morning;February;675;26-35
939566;29;male;None;Mpumalanga;Supersport Live Events;2016/01/09;17:40:00;17;Saturday;Late Afternoon;January;1322;26-35
771778;21;male;black;Eastern Cape;Supersport Live Events;2016/02/05;15:47:00;15;Friday;Early Afternoon;February;252;18-25
808915;37;male;black;Kwazulu Natal;SuperSport Blitz;2016/02/20;07:34:00;7;Saturday;Early Morning;February;74;36-50
808915;37;male;black;Kwazulu Natal;Supersport Live Events;2016/02/21;15:45:00;15;Sunday;Early Afternoon;February;50;36-50
808916;43;male;None;Western Cape;E! Entertainment;2016/02/19;13:03:00;13;Friday;Early Afternoon;February;102;36-50
808916;43;male;None;Western Cape;Boomerang;2016/02/19;22:15:00;22;Friday;Evening;February;0;36-50
831679;27;male;coloured;Gauteng;Supersport Live Events;2016/03/01;05:17:00;5;Tuesday;Late Night;March;50;26-35
808917;34;male;black;Gauteng;Break in transmission;2016/02/27;20:13:00;20;Saturday;Evening;February;26;26-35
808917;34;male;black;Gauteng;Supersport Live Events;2016/02/28;22:20:00;22;Sunday;Evening;February;24;26-35
939570;22;male;None;Gauteng;kykNET;2016/03/31;01:52:00;1;Thursday;Late Night;March;84;18-25
880213;33;male;indian_asian;Gauteng;Africa Magic;2016/03/30;21:13:00;21;Wednesday;Evening;March;11;26-35
2255459;22;male;black;Mpumalanga;SawSee;2016/03/09;10:51:00;10;Wednesday;Late Morning;March;15;18-25
2255459;22;male;black;Mpumalanga;Channel O;2016/03/29;04:23:00;4;Tuesday;Late Night;March;474;18-25
808921;24;male;black;Mpumalanga;Trace TV;2016/03/02;08:01:00;8;Wednesday;Early Morning;March;1107;18-25
808921;24;male;black;Mpumalanga;Channel O;2016/03/06;17:58:00;17;Sunday;Late Afternoon;March;48;18-25
831683;36;male;indian_asian;Kwazulu Natal;CNN;2016/02/25;21:48:00;21;Thursday;Evening;February;42;36-50
831683;36;male;indian_asian;Kwazulu Natal;Africa Magic;2016/02/25;17:59:00;17;Thursday;Late Afternoon;February;0;36-50
831683;36;male;indian_asian;Kwazulu Natal;ICC Cricket World Cup 2011;2016/03/04;09:21:00;9;Friday;Early Morning;March;0;36-50
761775;24;male;None;Gauteng;Cartoon Network;2016/02/04;16:12:00;16;Thursday;Late Afternoon;February;135;18-25
761775;24;male;None;Gauteng;SuperSport Blitz;2016/01/25;17:59:00;17;Monday;Late Afternoon;January;74;18-25
866131;44;male;black;Western Cape;Boomerang;2016/03/07;19:16:00;19;Monday;Evening;March;3;36-50
904019;25;female;black;Gauteng;Africa Magic;2016/03/29;18:03:00;18;Tuesday;Late Afternoon;March;898;18-25
939575;25;male;black;Gauteng;Africa Magic;2016/03/10;23:30:00;23;Thursday;Late Night;March;82;18-25
808923;23;male;other;Eastern Cape;SuperSport Blitz;2016/02/21;20:03:00;20;Sunday;Evening;February;72;18-25
808923;23;male;other;Eastern Cape;Trace TV;2016/02/17;20:45:00;20;Wednesday;Evening;February;801;18-25
933014;19;male;black;Limpopo;Boomerang;2016/04/01;01:24:00;1;Friday;Late Night;March;0;18-25
892461;30;male;indian_asian;Kwazulu Natal;SawSee;2016/03/12;10:24:00;10;Saturday;Late Morning;March;78;26-35
892461;30;male;indian_asian;Kwazulu Natal;SawSee;2016/03/09;05:54:00;5;Wednesday;Late Night;March;0;26-35
2255463;43;male;black;Gauteng;Boomerang;2016/03/31;15:17:00;15;Thursday;Early Afternoon;March;54;36-50
808926;22;male;coloured;Western Cape;Supersport Live Events;2016/02/19;09:20:00;9;Friday;Early Morning;February;5348;18-25
808926;22;male;coloured;Western Cape;Channel O;2016/02/21;08:27:00;8;Sunday;Early Morning;February;108;18-25
808926;22;male;coloured;Western Cape;Trace TV;2016/02/02;12:17:00;12;Tuesday;Late Morning;February;66;18-25
808926;22;male;coloured;Western Cape;Supersport Live Events;2016/02/25;08:38:00;8;Thursday;Early Morning;February;194;18-25
808926;22;male;coloured;Western Cape;Cartoon Network;2016/02/18;14:00:00;14;Thursday;Early Afternoon;February;1271;18-25
771783;23;male;indian_asian;Gauteng;Trace TV;2016/02/01;14:51:00;14;Monday;Early Afternoon;February;285;18-25
771783;23;male;indian_asian;Gauteng;SawSee;2016/01/30;23:43:00;23;Saturday;Late Night;January;13;18-25
2368357;37;male;black;Gauteng;SuperSport Blitz;2016/03/02;14:32:00;14;Wednesday;Early Afternoon;March;232;36-50
2368357;37;male;black;Gauteng;Supersport Live Events;2016/03/08;12:46:00;12;Tuesday;Late Morning;March;56;36-50
2368357;37;male;black;Gauteng;Cartoon Network;2016/03/08;17:28:00;17;Tuesday;Late Afternoon;March;0;36-50
2368357;37;male;black;Gauteng;Trace TV;2016/03/08;17:28:00;17;Tuesday;Late Afternoon;March;0;36-50
788616;44;female;black;Gauteng;SuperSport Blitz;2016/01/27;14:03:00;14;Wednesday;Early Afternoon;January;6;36-50
771785;43;male;black;Gauteng;ICC Cricket World Cup 2011;2016/02/28;18:53:00;18;Sunday;Late Afternoon;February;46;36-50
630977;28;male;coloured;Gauteng;Trace TV;2016/01/16;11:52:00;11;Saturday;Late Morning;January;15;26-35
808928;35;male;black;Gauteng;Channel O;2016/02/13;21:35:00;21;Saturday;Evening;February;330;26-35
808928;35;male;black;Gauteng;ICC Cricket World Cup 2011;2016/03/01;14:15:00;14;Tuesday;Early Afternoon;March;0;26-35
831694;25;male;None;Limpopo;Africa Magic;2016/03/02;00:07:00;0;Wednesday;Late Night;March;2;18-25
808929;32;female;black;Eastern Cape;Africa Magic;2016/01/11;20:18:00;20;Monday;Evening;January;57;26-35
808929;32;female;black;Eastern Cape;Cartoon Network;2016/01/24;20:35:00;20;Sunday;Evening;January;5552;26-35
892465;36;male;black;Gauteng;Cartoon Network;2016/03/13;20:39:00;20;Sunday;Evening;March;151;36-50
892465;36;male;black;Gauteng;Channel O;2016/03/14;12:38:00;12;Monday;Late Morning;March;36;36-50
892465;36;male;black;Gauteng;CNN;2016/03/18;16:04:00;16;Friday;Late Afternoon;March;37;36-50
892465;36;male;black;Gauteng;Vuzu;2016/03/19;09:23:00;9;Saturday;Early Morning;March;20;36-50
892465;36;male;black;Gauteng;Africa Magic;2016/03/31;12:45:00;12;Thursday;Late Morning;March;8;36-50
892465;36;male;black;Gauteng;Africa Magic;2016/03/30;16:13:00;16;Wednesday;Late Afternoon;March;26;36-50
820335;17;male;indian_asian;Gauteng;ICC Cricket World Cup 2011;2016/03/08;11:19:00;11;Tuesday;Late Morning;March;1376;Under 18
820335;17;male;indian_asian;Gauteng;Cartoon Network;2016/03/19;07:10:00;7;Saturday;Early Morning;March;6;Under 18
820335;17;male;indian_asian;Gauteng;ICC Cricket World Cup 2011;2016/03/12;11:38:00;11;Saturday;Late Morning;March;38;Under 18
820335;17;male;indian_asian;Gauteng;ICC Cricket World Cup 2011;2016/03/12;11:48:00;11;Saturday;Late Morning;March;112;Under 18
820335;17;male;indian_asian;Gauteng;ICC Cricket World Cup 2011;2016/03/09;15:14:00;15;Wednesday;Early Afternoon;March;1636;Under 18
820335;17;male;indian_asian;Gauteng;ICC Cricket World Cup 2011;2016/03/26;14:44:00;14;Saturday;Early Afternoon;March;262;Under 18
830836;21;male;None;Free State;Boomerang;2016/03/02;13:07:00;13;Wednesday;Early Afternoon;March;7;18-25
770963;0;None;None;None;Supersport Live Events;2016/03/24;11:45:00;11;Thursday;Late Morning;March;1384;Under 18
770963;0;None;None;None;ICC Cricket World Cup 2011;2016/02/25;11:28:00;11;Thursday;Late Morning;February;370;Under 18
904035;23;male;black;Gauteng;E! Entertainment;2016/03/29;21:34:00;21;Tuesday;Evening;March;342;18-25
868888;21;male;indian_asian;Gauteng;ICC Cricket World Cup 2011;2016/03/30;13:55:00;13;Wednesday;Early Afternoon;March;414;18-25
808930;35;male;indian_asian;Limpopo;Supersport Live Events;2016/02/22;10:29:00;10;Monday;Late Morning;February;88;26-35
808930;35;male;indian_asian;Limpopo;ICC Cricket World Cup 2011;2016/03/02;11:38:00;11;Wednesday;Late Morning;March;270;26-35
808930;35;male;indian_asian;Limpopo;ICC Cricket World Cup 2011;2016/03/11;10:40:00;10;Friday;Late Morning;March;0;26-35
808930;35;male;indian_asian;Limpopo;ICC Cricket World Cup 2011;2016/02/24;13:23:00;13;Wednesday;Early Afternoon;February;236;26-35
808930;35;male;indian_asian;Limpopo;ICC Cricket World Cup 2011;2016/02/24;10:33:00;10;Wednesday;Late Morning;February;224;26-35
808930;35;male;indian_asian;Limpopo;Supersport Live Events;2016/02/27;19:11:00;19;Saturday;Evening;February;28;26-35
808930;35;male;indian_asian;Limpopo;ICC Cricket World Cup 2011;2016/02/23;17:26:00;17;Tuesday;Late Afternoon;February;8;26-35
808930;35;male;indian_asian;Limpopo;ICC Cricket World Cup 2011;2016/03/30;14:19:00;14;Wednesday;Early Afternoon;March;1388;26-35
879414;30;male;coloured;Western Cape;CNN;2016/03/31;23:19:00;23;Thursday;Late Night;March;52;26-35
771791;34;male;black;Gauteng;Channel O;2016/03/14;13:51:00;13;Monday;Early Afternoon;March;174;26-35
771791;34;male;black;Gauteng;M-Net;2016/03/06;07:02:00;7;Sunday;Early Morning;March;103;26-35
819259;10;female;white;Western Cape;Supersport Live Events;2016/02/26;17:53:00;17;Friday;Late Afternoon;February;104;Under 18
2285528;26;male;None;Western Cape;ICC Cricket World Cup 2011;2016/03/15;12:20:00;12;Tuesday;Late Morning;March;3230;26-35
868892;20;male;black;Gauteng;Trace TV;2016/03/12;16:47:00;16;Saturday;Late Afternoon;March;354;18-25
808971;36;male;black;Gauteng;Boomerang;2016/02/08;12:45:00;12;Monday;Late Morning;February;14;36-50
868892;20;male;black;Gauteng;Channel O;2016/03/10;12:50:00;12;Thursday;Late Morning;March;102;18-25
866251;30;male;black;Gauteng;Boomerang;2016/03/10;21:13:00;21;Thursday;Evening;March;271;26-35
779369;36;male;black;Gauteng;CNN;2016/02/11;21:35:00;21;Thursday;Evening;February;1239;36-50
779369;36;male;black;Gauteng;E! Entertainment;2016/01/20;07:20:00;7;Wednesday;Early Morning;January;376;36-50
779369;36;male;black;Gauteng;CNN;2016/01/18;15:06:00;15;Monday;Early Afternoon;January;799;36-50
1281997;14;female;coloured;Free State;Cartoon Network;2016/02/20;18:51:00;18;Saturday;Late Afternoon;February;35;Under 18
615057;25;female;black;Limpopo;Channel O;2016/01/10;09:34:00;9;Sunday;Early Morning;January;852;18-25
786055;25;female;white;Gauteng;Channel O;2016/01/19;20:42:00;20;Tuesday;Evening;January;63;18-25
786055;25;female;white;Gauteng;DStv Events 1;2016/01/18;19:49:00;19;Monday;Evening;January;145;18-25
850656;26;male;black;Mpumalanga;Africa Magic;2016/03/05;23:12:00;23;Saturday;Late Night;March;17;26-35
850656;26;male;black;Mpumalanga;Channel O;2016/03/06;07:25:00;7;Sunday;Early Morning;March;0;26-35
850656;26;male;black;Mpumalanga;Africa Magic;2016/03/06;09:09:00;9;Sunday;Early Morning;March;0;26-35
2368365;27;male;coloured;Limpopo;ICC Cricket World Cup 2011;2016/03/30;13:17:00;13;Wednesday;Early Afternoon;March;2292;26-35
764296;23;male;coloured;Western Cape;E! Entertainment;2016/02/04;10:42:00;10;Thursday;Late Morning;February;146;18-25
764296;23;male;coloured;Western Cape;Trace TV;2016/02/01;22:10:00;22;Monday;Evening;February;0;18-25
779373;40;male;black;Limpopo;CNN;2016/02/28;07:58:00;7;Sunday;Early Morning;February;387;36-50
771793;40;female;indian_asian;Western Cape;Supersport Live Events;2016/01/05;23:33:00;23;Tuesday;Late Night;January;296;36-50
771793;40;female;indian_asian;Western Cape;Supersport Live Events;2016/01/10;06:43:00;6;Sunday;Early Morning;January;0;36-50
771793;40;female;indian_asian;Western Cape;Trace TV;2016/02/18;22:23:00;22;Thursday;Evening;February;42;36-50
771793;40;female;indian_asian;Western Cape;Trace TV;2016/02/12;02:38:00;2;Friday;Late Night;February;153;36-50
1106084;37;male;black;Gauteng;Channel O;2016/03/22;20:50:00;20;Tuesday;Evening;March;699;36-50
1106084;37;male;black;Gauteng;Supersport Live Events;2016/03/05;19:30:00;19;Saturday;Evening;March;54;36-50
1106084;37;male;black;Gauteng;ICC Cricket World Cup 2011;2016/03/06;11:20:00;11;Sunday;Late Morning;March;684;36-50
1106084;37;male;black;Gauteng;Trace TV;2016/03/09;06:54:00;6;Wednesday;Early Morning;March;204;36-50
1106084;37;male;black;Gauteng;Channel O;2016/03/09;20:00:00;20;Wednesday;Evening;March;279;36-50
868895;23;male;coloured;Western Cape;Trace TV;2016/03/15;01:35:00;1;Tuesday;Late Night;March;828;18-25
868895;23;male;coloured;Western Cape;ICC Cricket World Cup 2011;2016/03/12;14:18:00;14;Saturday;Early Afternoon;March;2282;18-25
868895;23;male;coloured;Western Cape;Trace TV;2016/03/12;14:19:00;14;Saturday;Early Afternoon;March;69;18-25
868895;23;male;coloured;Western Cape;ICC Cricket World Cup 2011;2016/03/16;02:02:00;2;Wednesday;Late Night;March;120;18-25
868895;23;male;coloured;Western Cape;Channel O;2016/03/16;02:14:00;2;Wednesday;Late Night;March;198;18-25
808934;36;male;indian_asian;Kwazulu Natal;Supersport Live Events;2016/03/24;14:17:00;14;Thursday;Early Afternoon;March;760;36-50
808934;36;male;indian_asian;Kwazulu Natal;Boomerang;2016/03/11;18:58:00;18;Friday;Late Afternoon;March;330;36-50
808934;36;male;indian_asian;Kwazulu Natal;Supersport Live Events;2016/02/06;08:56:00;8;Saturday;Early Morning;February;0;36-50
808934;36;male;indian_asian;Kwazulu Natal;Trace TV;2016/02/06;12:38:00;12;Saturday;Late Morning;February;243;36-50
808934;36;male;indian_asian;Kwazulu Natal;Supersport Live Events;2016/02/06;21:55:00;21;Saturday;Evening;February;218;36-50
808934;36;male;indian_asian;Kwazulu Natal;Trace TV;2016/03/06;14:38:00;14;Sunday;Early Afternoon;March;297;36-50
808934;36;male;indian_asian;Kwazulu Natal;SuperSport Blitz;2016/02/12;19:16:00;19;Friday;Evening;February;162;36-50
808934;36;male;indian_asian;Kwazulu Natal;Supersport Live Events;2016/03/06;15:58:00;15;Sunday;Early Afternoon;March;62;36-50
808934;36;male;indian_asian;Kwazulu Natal;Supersport Live Events;2016/03/06;16:00:00;16;Sunday;Late Afternoon;March;98;36-50
808934;36;male;indian_asian;Kwazulu Natal;Supersport Live Events;2016/03/27;18:07:00;18;Sunday;Late Afternoon;March;90;36-50
939592;34;male;coloured;Western Cape;Supersport Live Events;2016/03/27;16:51:00;16;Sunday;Late Afternoon;March;1052;26-35
771796;35;male;coloured;Western Cape;SuperSport Blitz;2016/02/05;17:17:00;17;Friday;Late Afternoon;February;1634;26-35
771796;35;male;coloured;Western Cape;Supersport Live Events;2016/03/24;12:46:00;12;Thursday;Late Morning;March;148;26-35
771796;35;male;coloured;Western Cape;Channel O;2016/02/06;18:10:00;18;Saturday;Late Afternoon;February;51;26-35
771796;35;male;coloured;Western Cape;Supersport Live Events;2016/02/06;18:18:00;18;Saturday;Late Afternoon;February;18;26-35
771796;35;male;coloured;Western Cape;Supersport Live Events;2016/03/27;18:58:00;18;Sunday;Late Afternoon;March;1450;26-35
771796;35;male;coloured;Western Cape;Supersport Live Events;2016/03/26;19:00:00;19;Saturday;Evening;March;6278;26-35
889840;31;male;black;Mpumalanga;Supersport Live Events;2016/03/20;22:18:00;22;Sunday;Evening;March;0;26-35
2368371;44;male;coloured;Western Cape;Supersport Live Events;2016/03/26;12:25:00;12;Saturday;Late Morning;March;492;36-50
617535;40;male;indian_asian;Gauteng;Africa Magic;2016/01/11;22:08:00;22;Monday;Evening;January;11;36-50
617961;30;male;indian_asian;Mpumalanga;Boomerang;2016/02/01;00:06:00;0;Monday;Late Night;January;551;26-35
771797;35;male;None;Gauteng;SuperSport Blitz;2016/02/03;15:31:00;15;Wednesday;Early Afternoon;February;32;26-35
67584;58;male;white;Western Cape;Supersport Live Events;2016/01/18;17:04:00;17;Monday;Late Afternoon;January;358;50+
808936;23;male;white;Gauteng;Supersport Live Events;2016/03/24;14:31:00;14;Thursday;Early Afternoon;March;350;18-25
808936;23;male;white;Gauteng;Supersport Live Events;2016/02/18;12:25:00;12;Thursday;Late Morning;February;0;18-25
590480;10;female;indian_asian;Western Cape;Africa Magic;2016/01/04;18:11:00;18;Monday;Late Afternoon;January;167;Under 18
831713;26;female;black;North West;Trace TV;2016/03/14;09:08:00;9;Monday;Early Morning;March;426;26-35
831713;26;female;black;North West;Trace TV;2016/03/07;16:45:00;16;Monday;Late Afternoon;March;921;26-35
817216;31;male;white;Kwazulu Natal;ICC Cricket World Cup 2011;2016/02/24;17:57:00;17;Wednesday;Late Afternoon;February;176;26-35
817216;31;male;white;Kwazulu Natal;M-Net;2016/02/25;23:13:00;23;Thursday;Late Night;February;0;26-35
2406478;39;male;;Eastern Cape;Supersport Live Events;2016/03/26;15:50:00;15;Saturday;Early Afternoon;March;420;36-50
793592;0;None;None;None;Channel O;2016/03/21;14:34:00;14;Monday;Early Afternoon;March;3981;Under 18
904063;34;male;black;Gauteng;Cartoon Network;2016/03/27;00:02:00;0;Sunday;Late Night;March;17;26-35
904063;34;male;black;Gauteng;Cartoon Network;2016/03/26;22:09:00;22;Saturday;Evening;March;15;26-35
586459;22;male;black;Free State;Cartoon Network;2016/01/02;11:49:00;11;Saturday;Late Morning;January;310;18-25
791320;37;female;indian_asian;Kwazulu Natal;ICC Cricket World Cup 2011;2016/03/05;14:57:00;14;Saturday;Early Afternoon;March;14;36-50
791320;37;female;indian_asian;Kwazulu Natal;ICC Cricket World Cup 2011;2016/03/06;11:33:00;11;Sunday;Late Morning;March;784;36-50
791320;37;female;indian_asian;Kwazulu Natal;ICC Cricket World Cup 2011;2016/03/06;10:32:00;10;Sunday;Late Morning;March;834;36-50
771802;43;male;coloured;Western Cape;Boomerang;2016/01/02;14:42:00;14;Saturday;Early Afternoon;January;595;36-50
771802;43;male;coloured;Western Cape;Supersport Live Events;2016/01/30;16:11:00;16;Saturday;Late Afternoon;January;5034;36-50
771802;43;male;coloured;Western Cape;CNN;2016/01/01;13:25:00;13;Friday;Early Afternoon;January;21;36-50
771802;43;male;coloured;Western Cape;Supersport Live Events;2016/01/08;16:50:00;16;Friday;Late Afternoon;January;366;36-50
771802;43;male;coloured;Western Cape;CNN;2016/01/01;04:37:00;4;Friday;Late Night;January;66;36-50
771802;43;male;coloured;Western Cape;Supersport Live Events;2016/02/12;18:51:00;18;Friday;Late Afternoon;February;4792;36-50
808941;36;male;coloured;Western Cape;SuperSport Blitz;2016/03/01;02:30:00;2;Tuesday;Late Night;March;32;36-50
600713;31;male;black;Kwazulu Natal;Channel O;2016/01/01;16:32:00;16;Friday;Late Afternoon;January;2838;26-35
600713;31;male;black;Kwazulu Natal;Channel O;2016/01/13;16:27:00;16;Wednesday;Late Afternoon;January;27;26-35
2407123;24;male;black;Mpumalanga;Boomerang;2016/03/14;09:40:00;9;Monday;Early Morning;March;44;18-25
2407123;24;male;black;Mpumalanga;Cartoon Network;2016/03/08;23:04:00;23;Tuesday;Late Night;March;520;18-25
2407123;24;male;black;Mpumalanga;ICC Cricket World Cup 2011;2016/03/06;11:48:00;11;Sunday;Late Morning;March;6;18-25
939600;31;male;black;Gauteng;Africa Magic;2016/03/19;04:07:00;4;Saturday;Late Night;March;14;26-35
939600;31;male;black;Gauteng;ICC Cricket World Cup 2011;2016/03/20;16:34:00;16;Sunday;Late Afternoon;March;42;26-35
939600;31;male;black;Gauteng;Supersport Live Events;2016/03/20;17:36:00;17;Sunday;Late Afternoon;March;74;26-35
939602;18;male;coloured;Eastern Cape;Channel O;2016/03/22;18:45:00;18;Tuesday;Late Afternoon;March;903;18-25
939602;18;male;coloured;Eastern Cape;Cartoon Network;2016/03/18;22:38:00;22;Friday;Evening;March;0;18-25
939602;18;male;coloured;Eastern Cape;Supersport Live Events;2016/03/18;10:19:00;10;Friday;Late Morning;March;12;18-25
939602;18;male;coloured;Eastern Cape;Cartoon Network;2016/03/18;22:05:00;22;Friday;Evening;March;11;18-25
939602;18;male;coloured;Eastern Cape;Cartoon Network;2016/03/20;14:27:00;14;Sunday;Early Afternoon;March;49;18-25
939602;18;male;coloured;Eastern Cape;ICC Cricket World Cup 2011;2016/03/28;15:33:00;15;Monday;Early Afternoon;March;106;18-25
939602;18;male;coloured;Eastern Cape;Channel O;2016/03/28;15:46:00;15;Monday;Early Afternoon;March;300;18-25
939602;18;male;coloured;Eastern Cape;Channel O;2016/03/25;06:46:00;6;Friday;Early Morning;March;2700;18-25
939602;18;male;coloured;Eastern Cape;Africa Magic;2016/03/25;06:26:00;6;Friday;Early Morning;March;212;18-25
939602;18;male;coloured;Eastern Cape;Channel O;2016/03/29;11:28:00;11;Tuesday;Late Morning;March;270;18-25
939602;18;male;coloured;Eastern Cape;Africa Magic;2016/03/21;18:36:00;18;Monday;Late Afternoon;March;127;18-25
866315;35;male;black;Gauteng;Boomerang;2016/03/18;00:32:00;0;Friday;Late Night;March;35;26-35
939603;30;male;indian_asian;Limpopo;ICC Cricket World Cup 2011;2016/03/30;10:47:00;10;Wednesday;Late Morning;March;2062;26-35
808945;43;male;None;Western Cape;Break in transmission;2016/03/01;21:19:00;21;Tuesday;Evening;March;58;36-50
301011;47;male;black;North West;SuperSport Blitz;2016/01/08;19:03:00;19;Friday;Evening;January;68;36-50
831720;29;male;coloured;Western Cape;ICC Cricket World Cup 2011;2016/03/01;17:04:00;17;Tuesday;Late Afternoon;March;256;26-35
831720;29;male;coloured;Western Cape;ICC Cricket World Cup 2011;2016/03/01;16:59:00;16;Tuesday;Late Afternoon;March;610;26-35
831721;22;male;black;Limpopo;Channel O;2016/03/02;21:29:00;21;Wednesday;Evening;March;279;18-25
831721;22;male;black;Limpopo;SawSee;2016/03/02;21:33:00;21;Wednesday;Evening;March;125;18-25
895195;21;male;white;Limpopo;Trace TV;2016/03/23;21:06:00;21;Wednesday;Evening;March;468;18-25
1289864;26;male;indian_asian;Kwazulu Natal;Trace TV;2016/01/26;09:40:00;9;Tuesday;Early Morning;January;0;26-35
808948;43;female;coloured;Western Cape;SuperSport Blitz;2016/02/11;07:04:00;7;Thursday;Early Morning;February;120;36-50
808948;43;female;coloured;Western Cape;Channel O;2016/02/18;05:26:00;5;Thursday;Late Night;February;12;36-50
808948;43;female;coloured;Western Cape;Channel O;2016/02/18;15:46:00;15;Thursday;Early Afternoon;February;57;36-50
808948;43;female;coloured;Western Cape;Channel O;2016/02/24;11:36:00;11;Wednesday;Late Morning;February;60;36-50
808948;43;female;coloured;Western Cape;Trace TV;2016/03/18;13:42:00;13;Friday;Early Afternoon;March;84;36-50
808948;43;female;coloured;Western Cape;Channel O;2016/03/18;13:55:00;13;Friday;Early Afternoon;March;1761;36-50
808948;43;female;coloured;Western Cape;Channel O;2016/02/10;21:46:00;21;Wednesday;Evening;February;27;36-50
808948;43;female;coloured;Western Cape;Channel O;2016/03/20;17:49:00;17;Sunday;Late Afternoon;March;18;36-50
808948;43;female;coloured;Western Cape;ICC Cricket World Cup 2011;2016/02/23;13:18:00;13;Tuesday;Early Afternoon;February;884;36-50
808948;43;female;coloured;Western Cape;Channel O;2016/02/13;03:05:00;3;Saturday;Late Night;February;102;36-50
779395;23;male;coloured;Western Cape;Cartoon Network;2016/02/14;14:01:00;14;Sunday;Early Afternoon;February;175;18-25
779395;23;male;coloured;Western Cape;Trace TV;2016/02/10;16:07:00;16;Wednesday;Late Afternoon;February;1008;18-25
904090;25;male;None;Kwazulu Natal;Boomerang;2016/03/23;19:33:00;19;Wednesday;Evening;March;24;18-25
1106115;26;female;black;Western Cape;Africa Magic;2016/01/11;18:06:00;18;Monday;Late Afternoon;January;386;26-35
1106115;26;female;black;Western Cape;Trace TV;2016/01/11;17:33:00;17;Monday;Late Afternoon;January;357;26-35
820361;28;male;white;Mpumalanga;Supersport Live Events;2016/03/05;19:29:00;19;Saturday;Evening;March;168;26-35
820361;28;male;white;Mpumalanga;Supersport Live Events;2016/03/20;19:58:00;19;Sunday;Evening;March;132;26-35
820361;28;male;white;Mpumalanga;SuperSport Blitz;2016/02/27;14:54:00;14;Saturday;Early Afternoon;February;506;26-35
820361;28;male;white;Mpumalanga;Supersport Live Events;2016/02/27;15:14:00;15;Saturday;Early Afternoon;February;20;26-35
820361;28;male;white;Mpumalanga;Supersport Live Events;2016/02/27;18:06:00;18;Saturday;Late Afternoon;February;8;26-35
820361;28;male;white;Mpumalanga;Cartoon Network;2016/03/03;08:11:00;8;Thursday;Early Morning;March;6;26-35
771816;31;male;black;Gauteng;SawSee;2016/01/01;08:59:00;8;Friday;Early Morning;January;79;26-35
771816;31;male;black;Gauteng;Channel O;2016/01/01;09:02:00;9;Friday;Early Morning;January;39;26-35
771816;31;male;black;Gauteng;Trace TV;2016/01/01;19:29:00;19;Friday;Evening;January;117;26-35
771816;31;male;black;Gauteng;Cartoon Network;2016/03/23;13:09:00;13;Wednesday;Early Afternoon;March;63;26-35
771816;31;male;black;Gauteng;Trace TV;2016/02/06;21:26:00;21;Saturday;Evening;February;75;26-35
771816;31;male;black;Gauteng;Trace TV;2016/02/27;11:32:00;11;Saturday;Late Morning;February;0;26-35
771816;31;male;black;Gauteng;Trace TV;2016/03/07;05:54:00;5;Monday;Late Night;March;117;26-35
771816;31;male;black;Gauteng;Cartoon Network;2016/03/01;08:27:00;8;Tuesday;Early Morning;March;254;26-35
788649;39;male;white;Gauteng;SuperSport Blitz;2016/01/15;18:12:00;18;Friday;Late Afternoon;January;158;36-50
939606;38;male;coloured;Western Cape;Cartoon Network;2016/03/30;07:53:00;7;Wednesday;Early Morning;March;44;36-50
831728;35;female;black;Eastern Cape;SuperSport Blitz;2016/03/12;22:45:00;22;Saturday;Evening;March;84;26-35
939607;29;male;indian_asian;Limpopo;ICC Cricket World Cup 2011;2016/03/30;13:56:00;13;Wednesday;Early Afternoon;March;46;26-35
808949;35;female;black;Kwazulu Natal;Africa Magic;2016/02/20;08:53:00;8;Saturday;Early Morning;February;221;26-35
